date,actor1,actor2,event_code,goldstein,mentions,is_military,is_supply,is_diplomatic,url
2026-09-24,WASHINGTON,BUSAN,080,5.0,10,False,False,False,https://gestion.pe/mundo/internacional/eeuu-y-china-extienden-hasta-enero-su-tregua-comercial-noticia/
2026-09-24,UNITED STATES,REPUBLIC OF KOREA,042,1.9,20,False,False,False,https://www.fnnews.com/news/202609240014361459
2026-09-24,UNITED STATES,REPUBLIC OF KOREA,193,-10.0,20,False,False,False,https://www.fnnews.com/news/202609240014361459
2026-09-24,NEW YORK,REPUBLIC OF KOREA,043,2.8,2,False,False,True,https://www.fnnews.com/news/202609240014361459
2026-09-24,REPUBLIC OF KOREA,UNITED STATES,043,2.8,20,False,False,False,https://www.fnnews.com/news/202609240014361459
2026-09-24,REPUBLIC OF KOREA,NEW YORK,042,1.9,2,False,False,True,https://www.fnnews.com/news/202609240014361459
2026-09-24,SOUTH KOREA,BROOKINGS INSTITUT,010,0.0,4,False,False,False,https://www.freemalaysiatoday.com/category/highlight/2026/09/24/xi-arrives-in-us-to-personal-trump-welcome
2026-09-24,CHINA,SOUTH KOREA,046,7.0,2,False,False,False,https://investinglive.com/news/us-and-china-extend-busan-trade-truce-to-january-10-as-xi-arrives-for-trump-summit/
2026-09-24,CHINA,SOUTH KOREA,046,7.0,2,False,False,False,https://investinglive.com/news/us-and-china-extend-busan-trade-truce-to-january-10-as-xi-arrives-for-trump-summit/
2026-09-24,CHINA,BUSAN,046,7.0,6,False,False,False,https://investinglive.com/news/us-and-china-extend-busan-trade-truce-to-january-10-as-xi-arrives-for-trump-summit/
2026-09-24,BUSAN,CHINA,061,6.4,2,False,True,False,https://aristeguinoticias.com/2309/dinero-y-economia/ee-uu-y-china-acuerdan-extender-hasta-enero-tregua-comercial/
2026-09-24,SOUTH KOREA,JAPANESE,010,0.0,8,False,False,False,https://www.timeshighereducation.com/news/international-student-suicides-south-korea-heartbreaking
2026-09-24,SAMSUNG,GOOGLE,043,2.8,10,False,False,False,https://www.cnet.com/tech/mobile/meta-connect-new-glasses-muse-ai-hearing-assistance-ray-bans-more/
2026-09-24,GOOGLE,SAMSUNG,042,1.9,10,False,False,False,https://www.cnet.com/tech/mobile/meta-connect-new-glasses-muse-ai-hearing-assistance-ray-bans-more/
2026-09-24,UNITED STATES,SOUTH KOREA,042,1.9,2,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01141446645583400&mediaCodeNo=257
2026-09-24,UNITED STATES,REPUBLIC OF KOREA,042,1.9,6,False,False,False,https://www.edaily.co.kr/News/Read?newsId=01141446645583400&mediaCodeNo=257
2026-09-24,SOUTH KOREA,CHINA,160,-4.0,2,False,False,False,https://asianews.network/japan-u-s-south-korea-stand-firmly-against-economic-coercion-make-announcement-after-new-york-talks/
2026-09-24,SOUTH KOREA,CHINA,160,-4.0,1,False,False,False,https://asianews.network/japan-u-s-south-korea-stand-firmly-against-economic-coercion-make-announcement-after-new-york-talks/
2026-09-24,JAPAN,SOUTH KOREA,013,0.4,2,False,False,False,https://asianews.network/japan-u-s-south-korea-stand-firmly-against-economic-coercion-make-announcement-after-new-york-talks/
2026-09-24,JAPAN,SOUTH KOREA,013,0.4,2,False,False,True,https://asianews.network/japan-u-s-south-korea-stand-firmly-against-economic-coercion-make-announcement-after-new-york-talks/
2026-09-24,SOUTH KOREAN,NEW YORK,010,0.0,6,False,False,True,https://asianews.network/japan-u-s-south-korea-stand-firmly-against-economic-coercion-make-announcement-after-new-york-talks/
2026-09-24,UNITED STATES,BUSAN,111,-2.0,4,False,False,False,https://www.kmib.co.kr/article/view.asp?arcid=9000017071&code=11151600&sid1=eco
2026-09-24,NORTH KOREA,SOUTH KOREA,072,8.3,2,False,False,False,https://www.hani.co.kr/arti/politics/politics_general/1279372.html
2026-09-24,NORTH KOREAN,SOUTH KOREA,072,8.3,6,False,False,False,https://www.hani.co.kr/arti/politics/politics_general/1279372.html
